X,Y,OBJECTID,SURV_ID,LOC_ID,DATE_,YEAR,MONTH,DAY,ADULTS,CALVES,TOTAL,COUNTY,COAST,STATE,SUBPOP,AGG_SITE,last_edited_date
-9127417.5481,3063679.4313,101949,1991_1,1912,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9126512.5208,3065087.8277,101950,1991_1,1913,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9126501.3888,3067462.0117,101951,1991_1,1914,1991/01/24 00:00:00+00,1991,1,24,2,1,3,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9124937.3504,3069570.24,101952,1991_1,1915,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9124244.9434,3068696.5444,101953,1991_1,1916,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9122335.8147,3066212.6538,101954,1991_1,1917,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9134412.8629,3062157.972,101955,1991_1,1918,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9135629.5838,3094829.7839,101956,1991_1,1919,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9134392.8246,3093599.2131,101957,1991_1,1920,1991/01/24 00:00:00+00,1991,1,24,3,0,3,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9136068.1825,3092803.8252,101958,1991_1,1921,1991/01/24 00:00:00+00,1991,1,24,3,0,3,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9136442.2159,3091619.5527,101959,1991_1,1922,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9136627.0062,3090823.0293,101960,1991_1,1923,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9140065.6644,3085065.4583,101961,1991_1,1924,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9134312.675,3078986.4022,101962,1991_1,1925,1991/01/24 00:00:00+00,1991,1,24,6,2,8,Lee,WEST,FL,SW,Matlacha Isles,2019/03/04 15:38:05+00
-9133190.5748,3078531.8231,101963,1991_1,1926,1991/01/24 00:00:00+00,1991,1,24,5,1,6,Lee,WEST,FL,SW,Matlacha Isles,2019/03/04 15:38:05+00
-9133893.0006,3078757.2427,101964,1991_1,1927,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Lee,WEST,FL,SW,Matlacha Isles,2019/03/04 15:38:05+00
-9134743.4813,3078597.8296,101965,1991_1,1928,1991/01/24 00:00:00+00,1991,1,24,8,2,10,Lee,WEST,FL,SW,Matlacha Isles,2019/03/04 15:38:05+00
-9134552.0118,3078648.8914,101966,1991_1,1929,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Lee,WEST,FL,SW,Matlacha Isles,2019/03/04 15:38:05+00
-9170222.1048,3122682.8028,101967,1991_1,2004,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Sarasota,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9165267.276,3112910.4464,101968,1991_1,2006,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Charlotte,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9164000.4606,3109399.0501,101969,1991_1,2009,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Charlotte,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9160964.7791,3104544.7018,101970,1991_1,2010,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Charlotte,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9160202.2408,3103993.2336,101971,1991_1,2011,1991/01/24 00:00:00+00,1991,1,24,1,1,2,Charlotte,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9159426.3443,3099817.9955,101972,1991_1,2013,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Charlotte,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9156582.1323,3092029.6742,101973,1991_1,2018,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9157293.4628,3126833.5817,101974,1991_1,2020,1991/01/24 00:00:00+00,1991,1,24,3,0,3,Sarasota,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9157931.3234,3124045.8521,101975,1991_1,2021,1991/01/24 00:00:00+00,1991,1,24,1,1,2,Sarasota,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9157158.7663,3127119.7583,101976,1991_1,2022,1991/01/24 00:00:00+00,1991,1,24,5,1,6,Sarasota,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9158197.3768,3126827.3334,101977,1991_1,2023,1991/01/24 00:00:00+00,1991,1,24,4,1,5,Sarasota,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9157815.5511,3126791.0931,101978,1991_1,2024,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Sarasota,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9158545.8067,3126491.1772,101979,1991_1,2025,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Sarasota,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9158326.5074,3126784.8448,101980,1991_1,2026,1991/01/24 00:00:00+00,1991,1,24,3,1,4,Sarasota,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9158062.6803,3126859.8247,101981,1991_1,2027,1991/01/24 00:00:00+00,1991,1,24,1,1,2,Sarasota,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9191197.3969,3172582.1121,101982,1991_1,2100,1991/01/24 00:00:00+00,1991,1,24,0,0,0,Manatee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9195552.8412,3361822.6218,101983,1991_1,2201,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194809.2272,3361728.5355,101984,1991_1,2202,1991/01/24 00:00:00+00,1991,1,24,2,1,3,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194776.9446,3361232.6862,101985,1991_1,2203,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194490.8536,3361283.5417,101986,1991_1,2204,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194309.4029,3361832.7933,101987,1991_1,2205,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194176.9327,3361784.4786,101988,1991_1,2206,1991/01/24 00:00:00+00,1991,1,24,18,0,18,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194185.8383,3361722.1783,101989,1991_1,2207,1991/01/24 00:00:00+00,1991,1,24,2,1,3,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194205.8758,3361640.8069,101990,1991_1,2208,1991/01/24 00:00:00+00,1991,1,24,3,0,3,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194358.3834,3361668.7783,101991,1991_1,2209,1991/01/24 00:00:00+00,1991,1,24,1,1,2,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194337.2327,3360809.322,101992,1991_1,2210,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194477.4953,3360664.3896,101993,1991_1,2211,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194547.6265,3360571.5828,101994,1991_1,2212,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194455.2314,3360541.0712,101995,1991_1,2213,1991/01/24 00:00:00+00,1991,1,24,4,0,4,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194515.3439,3360459.7071,101996,1991_1,2214,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194425.1751,3360457.1645,101997,1991_1,2215,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194323.8744,3360594.4666,101998,1991_1,2216,1991/01/24 00:00:00+00,1991,1,24,8,0,8,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194378.421,3360529.6293,101999,1991_1,2217,1991/01/24 00:00:00+00,1991,1,24,4,0,4,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194484.1744,3360397.413,102000,1991_1,2218,1991/01/24 00:00:00+00,1991,1,24,6,1,7,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194611.0786,3360308.4221,102001,1991_1,2219,1991/01/24 00:00:00+00,1991,1,24,4,0,4,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194657.8328,3360396.1417,102002,1991_1,2220,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194673.4175,3360232.1445,102003,1991_1,2221,1991/01/24 00:00:00+00,1991,1,24,6,0,6,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194785.8502,3360215.6178,102004,1991_1,2222,1991/01/24 00:00:00+00,1991,1,24,1,1,2,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194761.3599,3360408.8548,102005,1991_1,2223,1991/01/24 00:00:00+00,1991,1,24,5,1,6,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194992.9044,3360528.358,102006,1991_1,2224,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9195183.2606,3360417.7539,102007,1991_1,2225,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9198039.7179,3363659.9824,102008,1991_1,2226,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Citrus,WEST,FL,NW,Crystal River,2019/03/04 15:38:05+00
-9209689.299,3370734.6209,102009,1991_1,2227,1991/01/24 00:00:00+00,1991,1,24,1,1,2,Citrus,WEST,FL,NW,Progress Energy Crystal River Power Plant,2019/03/04 15:38:05+00
-9207825.8113,3370537.4157,102010,1991_1,2228,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Citrus,WEST,FL,NW,Progress Energy Crystal River Power Plant,2019/03/04 15:38:05+00
-9193901.974,3350023.8302,102011,1991_1,2229,1991/01/24 00:00:00+00,1991,1,24,2,1,3,Citrus,WEST,FL,NW,Homosassa Springs,2019/03/04 15:38:05+00
-9193958.7469,3350100.0488,102012,1991_1,2230,1991/01/24 00:00:00+00,1991,1,24,4,0,4,Citrus,WEST,FL,NW,Homosassa Springs,2019/03/04 15:38:05+00
-9194048.9157,3350108.941,102013,1991_1,2231,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Citrus,WEST,FL,NW,Homosassa Springs,2019/03/04 15:38:05+00
-9194119.0469,3350140.6989,102014,1991_1,2232,1991/01/24 00:00:00+00,1991,1,24,3,1,4,Citrus,WEST,FL,NW,Homosassa Springs,2019/03/04 15:38:05+00
-9194241.4983,3350228.3512,102015,1991_1,2233,1991/01/24 00:00:00+00,1991,1,24,1,1,2,Citrus,WEST,FL,NW,Homosassa Springs,2019/03/04 15:38:05+00
-9194298.2712,3350317.2744,102016,1991_1,2234,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Citrus,WEST,FL,NW,Homosassa Springs,2019/03/04 15:38:05+00
-9194539.8345,3350345.2218,102017,1991_1,2235,1991/01/24 00:00:00+00,1991,1,24,3,0,3,Citrus,WEST,FL,NW,Homosassa Springs,2019/03/04 15:38:05+00
-9194563.2116,3350305.8414,102018,1991_1,2236,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Citrus,WEST,FL,NW,Homosassa Springs,2019/03/04 15:38:05+00
-9194746.8887,3350131.8067,102019,1991_1,2237,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Citrus,WEST,FL,NW,Homosassa Springs,2019/03/04 15:38:05+00
-9197465.3108,3318001.2032,102020,1991_1,2238,1991/01/24 00:00:00+00,1991,1,24,2,1,3,Hernando,WEST,FL,NW,Mud River Spring,2019/03/04 15:38:05+00
-9194854.8682,3361601.3928,102021,1991_1,2239,1991/01/24 00:00:00+00,1991,1,24,4,0,4,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9194368.4022,3360483.862,102022,1991_1,2240,1991/01/24 00:00:00+00,1991,1,24,7,1,8,Citrus,WEST,FL,NW,Kings Bay,2019/03/04 15:38:05+00
-9022170.5608,3276046.2083,102023,1991_1,2399,1991/01/23 00:00:00+00,1991,1,23,0,0,0,Osceola,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9022381.0326,3275922.8956,102024,1991_1,2499,1991/01/23 00:00:00+00,1991,1,23,0,0,0,Osceola,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9175221.4588,3237082.9622,102025,1991_1,52002,1991/01/24 00:00:00+00,1991,1,24,3,0,3,Hillsborough,WEST,FL,SW,Tampa Electric Company H.L. Culbreath Bayside Power Station,2019/03/04 15:38:05+00
-9173632.9301,3236863.7814,102026,1991_1,52003,1991/01/24 00:00:00+00,1991,1,24,4,0,4,Hillsborough,WEST,FL,SW,Tampa Electric Company H.L. Culbreath Bayside Power Station,2019/03/04 15:38:05+00
-9176586.2358,3221011.4868,102027,1991_1,52004,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9178267.1596,3219586.034,102028,1991_1,52005,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9174452.2417,3222955.5255,102029,1991_1,52006,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9174262.9986,3222930.3582,102030,1991_1,52007,1991/01/24 00:00:00+00,1991,1,24,3,0,3,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9174190.641,3222931.6165,102031,1991_1,52008,1991/01/24 00:00:00+00,1991,1,24,4,0,4,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9174043.6993,3222925.3247,102032,1991_1,52009,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9173971.3416,3222908.966,102033,1991_1,52010,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9172810.2797,3222953.0087,102034,1991_1,52011,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9172806.9401,3222930.3581,102035,1991_1,52012,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9172830.3172,3222947.9752,102036,1991_1,52013,1991/01/24 00:00:00+00,1991,1,24,1,1,2,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9172852.5811,3222949.2336,102037,1991_1,52014,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9172873.7318,3222946.7169,102038,1991_1,52015,1991/01/24 00:00:00+00,1991,1,24,3,0,3,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9172939.4103,3222946.7169,102039,1991_1,52016,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9172937.1839,3222932.8749,102040,1991_1,52017,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9172950.5422,3222944.2001,102041,1991_1,52018,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9172954.995,3222930.3581,102042,1991_1,52019,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9172967.2401,3222922.8079,102043,1991_1,52020,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9172986.1644,3222947.9752,102044,1991_1,52021,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9173000.636,3222949.2336,102045,1991_1,52022,1991/01/24 00:00:00+00,1991,1,24,5,0,5,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9173026.2394,3222911.4827,102046,1991_1,52023,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9173038.4846,3222911.4827,102047,1991_1,52024,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9173055.1825,3222910.2243,102048,1991_1,52025,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9173065.2012,3222911.4827,102049,1991_1,52026,1991/01/24 00:00:00+00,1991,1,24,3,0,3,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9173093.0311,3222911.4827,102050,1991_1,52027,1991/01/24 00:00:00+00,1991,1,24,14,0,14,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9173111.9554,3222910.2243,102051,1991_1,52028,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9173104.1631,3222973.1426,102052,1991_1,52029,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9181870.5706,3216395.973,102053,1991_1,52030,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9194676.7618,3190268.1535,102054,1991_1,52034,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Manatee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9173778.759,3222922.808,102055,1991_1,52035,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Tampa Electric Company Big Bend Power Plant,2019/03/04 15:38:05+00
-9188019.8569,3237624.6313,102056,1991_1,52102,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9189443.6327,3241424.4759,102057,1991_1,52103,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Hillsborough,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9195407.0163,3232561.4987,102058,1991_1,52105,1991/01/24 00:00:00+00,1991,1,24,17,0,17,Pinellas,WEST,FL,SW,Progress Energy Bartow Power Plant,2019/03/04 15:38:05+00
-9195380.2996,3232430.5371,102059,1991_1,52106,1991/01/24 00:00:00+00,1991,1,24,3,0,3,Pinellas,WEST,FL,SW,Progress Energy Bartow Power Plant,2019/03/04 15:38:05+00
-9195371.3941,3232242.9116,102060,1991_1,52107,1991/01/24 00:00:00+00,1991,1,24,4,0,4,Pinellas,WEST,FL,SW,Progress Energy Bartow Power Plant,2019/03/04 15:38:05+00
-9195374.7337,3231998.6246,102061,1991_1,52108,1991/01/24 00:00:00+00,1991,1,24,18,2,20,Pinellas,WEST,FL,SW,Progress Energy Bartow Power Plant,2019/03/04 15:38:05+00
-9194425.1787,3231847.5215,102062,1991_1,52109,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Pinellas,WEST,FL,SW,Progress Energy Bartow Power Plant,2019/03/04 15:38:05+00
-9076984.2524,3598722.6132,102063,1991_2,101,1991/02/17 00:00:00+00,1991,2,17,3,0,3,Georgia,EAST,GA,ATL,Un-named Location,2019/03/04 15:38:05+00
-9060841.8166,3636459.2878,102064,1991_2,102,1991/02/17 00:00:00+00,1991,2,17,4,0,4,Georgia,EAST,GA,ATL,Un-named Location,2019/03/04 15:38:05+00
-9086647.8961,3551051.2762,102065,1991_2,201,1991/02/17 00:00:00+00,1991,2,17,2,0,2,Duval,EAST,FL,ATL,Florida Power and Light Kennedy Generation Station,2019/03/04 15:38:05+00
-9069024.9114,3593115.9152,102066,1991_2,301,1991/02/17 00:00:00+00,1991,2,17,1,0,1,Nassau,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-9070403.2255,3544762.7322,102067,1991_2,401,1991/02/18 00:00:00+00,1991,2,18,0,0,0,Duval,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-9090528.4947,3478173.4038,102068,1991_2,451,1991/02/18 00:00:00+00,1991,2,18,0,0,0,Putnam,EAST,FL,USJ,Un-named Location,2019/03/04 15:38:05+00
-9054932.988,3368391.2466,102069,1991_2,501,1991/02/17 00:00:00+00,1991,2,17,47,4,51,Volusia,EAST,FL,USJ,Blue Spring,2019/03/04 15:38:05+00
-8910984.6905,3096940.8242,102070,1991_2,624,1991/02/17 00:00:00+00,1991,2,17,2,0,2,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8910662.9773,3096369.701,102071,1991_2,625,1991/02/17 00:00:00+00,1991,2,17,4,1,5,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8910329.0189,3096292.3892,102072,1991_2,626,1991/02/17 00:00:00+00,1991,2,17,8,1,9,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8910458.1495,3095840.9962,102073,1991_2,627,1991/02/17 00:00:00+00,1991,2,17,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8910116.3988,3095206.3271,102074,1991_2,628,1991/02/17 00:00:00+00,1991,2,17,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8910720.8635,3095695.1071,102075,1991_2,629,1991/02/17 00:00:00+00,1991,2,17,2,1,3,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8910433.6593,3094934.5128,102076,1991_2,630,1991/02/17 00:00:00+00,1991,2,17,6,0,6,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8911080.4253,3095297.3486,102077,1991_2,631,1991/02/17 00:00:00+00,1991,2,17,4,0,4,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8910858.8996,3094041.8019,102078,1991_2,632,1991/02/17 00:00:00+00,1991,2,17,9,1,10,Palm Beach,EAST,FL,ATL,Florida Power and Light Riviera Beach Power Plant,2019/03/04 15:38:05+00
-8910903.4274,3093778.7373,102079,1991_2,633,1991/02/17 00:00:00+00,1991,2,17,1,0,1,Palm Beach,EAST,FL,ATL,Florida Power and Light Riviera Beach Power Plant,2019/03/04 15:38:05+00
-8910874.4844,3093304.9838,102080,1991_2,634,1991/02/17 00:00:00+00,1991,2,17,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8911081.5385,3093748.8155,102081,1991_2,635,1991/02/17 00:00:00+00,1991,2,17,2,1,3,Palm Beach,EAST,FL,ATL,Florida Power and Light Riviera Beach Power Plant,2019/03/04 15:38:05+00
-8911100.4628,3094023.1005,102082,1991_2,636,1991/02/17 00:00:00+00,1991,2,17,1,0,1,Palm Beach,EAST,FL,ATL,Florida Power and Light Riviera Beach Power Plant,2019/03/04 15:38:05+00
-8911119.3871,3094243.7791,102083,1991_2,637,1991/02/17 00:00:00+00,1991,2,17,1,0,1,Palm Beach,EAST,FL,ATL,Florida Power and Light Riviera Beach Power Plant,2019/03/04 15:38:05+00
-8911188.4052,3094009.3861,102084,1991_2,638,1991/02/17 00:00:00+00,1991,2,17,129,4,133,Palm Beach,EAST,FL,ATL,Florida Power and Light Riviera Beach Power Plant,2019/03/04 15:38:05+00
-8911143.8774,3094030.5811,102085,1991_2,639,1991/02/17 00:00:00+00,1991,2,17,6,1,7,Palm Beach,EAST,FL,ATL,Florida Power and Light Riviera Beach Power Plant,2019/03/04 15:38:05+00
-8911156.1226,3094000.6588,102086,1991_2,640,1991/02/17 00:00:00+00,1991,2,17,8,0,8,Palm Beach,EAST,FL,ATL,Florida Power and Light Riviera Beach Power Plant,2019/03/04 15:38:05+00
-8911200.6504,3094004.3991,102087,1991_2,641,1991/02/17 00:00:00+00,1991,2,17,3,1,4,Palm Beach,EAST,FL,ATL,Florida Power and Light Riviera Beach Power Plant,2019/03/04 15:38:05+00
-8918387.4365,3008804.9281,102088,1991_2,642,1991/02/17 00:00:00+00,1991,2,17,1,1,2,Broward,EAST,FL,ATL,Florida Power and Light Port Everglades Power Plant,2019/03/04 15:38:05+00
-8919339.2179,3009351.5014,102089,1991_2,643,1991/02/17 00:00:00+00,1991,2,17,1,1,2,Broward,EAST,FL,ATL,Florida Power and Light Port Everglades Power Plant,2019/03/04 15:38:05+00
-8918923.9963,3009220.1236,102090,1991_2,644,1991/02/17 00:00:00+00,1991,2,17,2,1,3,Broward,EAST,FL,ATL,Florida Power and Light Port Everglades Power Plant,2019/03/04 15:38:05+00
-8918917.3171,3009003.229,102091,1991_2,645,1991/02/17 00:00:00+00,1991,2,17,2,0,2,Broward,EAST,FL,ATL,Florida Power and Light Port Everglades Power Plant,2019/03/04 15:38:05+00
-8918939.581,3008963.5686,102092,1991_2,646,1991/02/17 00:00:00+00,1991,2,17,22,2,24,Broward,EAST,FL,ATL,Florida Power and Light Port Everglades Power Plant,2019/03/04 15:38:05+00
